Years,County,radiation_spr,radiation_sum,meantemp_spr,meantemp_sum,maxtemp_spr,maxtemp_sum,mintemp_spr,mintemp_sum,humidity_spr,humidity_sum,windspeed_spr,windspeed_sum,precipitation_spr,precipitation_sum,Porumb boabe,Cartofi - total,Floarea soarelui,Soia boabe
1995,Vrancea,-0.906944765,-0.255118147,-1.931340315,-1.079914709,-2.007503774,-1.217125559,-1.196899394,-0.724369636,0.905542974,1.09047672,-0.39118632,0.202232286,1.361984551,2.130027267,-0.05024652,-0.48993781,-0.988781361,-0.391959017
1995,Arad,0.333815273,0.501762035,-0.645060808,-0.56470771,-0.5445468,-0.275638502,-0.661846346,-1.014977074,0.413007371,-0.090549215,-2.063289371,-0.100106943,0.271647666,-0.408512362,0.441169519,-0.452579809,-0.351992689,0.743868606
1995,Timis,-0.309426324,0.008603939,-1.86795887,-1.251665469,-1.584167233,-0.994975694,-1.868892938,-1.541809747,0.711125406,0.676860078,-0.809440749,-1.355376782,0.677023271,1.490453457,-0.027384437,0.055183864,-0.847442535,-0.704718286
1995,Bihor,0.332385803,0.295203512,0.402367485,0.77425179,0.425299695,0.882603375,0.255128388,0.417204963,0.078693674,-0.09960707,1.383942595,0.742394789,-0.024784438,-0.517107975,0.174745014,-1.282927825,,
1995,Gorj,0.402683256,-0.219628212,-0.500987165,-0.663999896,-0.441933485,-0.684402546,-0.491439254,-0.361259026,0.600871775,0.725101908,-0.433978914,-0.203193936,1.220654606,2.608583874,0.295085099,0.469664026,0.627913106,0.892708987
1995,Botosani,0.34153769,0.761278824,0.306393623,0.885219834,0.29725915,0.762999066,0.282738707,0.947520898,-0.034336631,-0.00406396,0.927275823,1.064835831,-0.722857364,-0.14265152,0.309957198,-1.404089018,0.619676024,0.125815354
1995,Galati,0.528785518,0.452429999,-0.796554197,-1.890947964,-0.307131991,-1.334269445,-1.314160523,-2.766584077,0.632494229,0.6670292,-1.790151122,-2.08114346,-0.450844801,-0.461480149,-0.204844068,-0.185020588,-0.665323796,-1.504401047
1995,Prahova,0.388478769,-0.38840886,-1.976259338,-1.343145039,-1.515929621,-1.254985289,-2.202123188,-1.272502616,0.561339236,0.853880838,-1.073462431,-2.245872671,1.104925767,1.435585445,0.460086064,0.594350101,0.429266034,0.02031015
1995,Hunedoara,-0.43217649,-0.623072409,0.46145623,0.379091511,0.195729439,0.168654022,0.971634998,0.743857959,-1.734073252,-1.953982457,1.38216973,1.30809824,-0.200603669,-0.446433509,0.047567031,0.430694957,0.265457273,-0.734614233
1995,Sibiu,0.498702339,0.33536774,0.985777778,1.048311437,0.605595249,0.679875014,1.388924031,1.38596243,0.047083588,-0.231705262,0.106058563,0.689548473,-1.503487187,-1.545106965,-0.803069991,-0.533500717,-1.014681008,
1995,Brasov,0.528834812,0.014753274,0.62462147,0.070231088,0.785558524,-0.007236763,0.328724346,0.412171935,0.338173582,0.535602816,-0.900232691,-0.48782351,-1.143905008,1.358024823,1.083478185,-0.384840902,0.103072636,
1995,Valcea,0.446054998,0.114043,0.24857544,-0.447326787,0.503611494,-0.125186207,-0.198581143,-0.671647706,0.370229285,0.615970881,-0.73453554,-0.216717368,-0.451944607,0.687228924,2.487060797,1.813433942,1.606326259,3.343223405
1995,Ilfov,0.186276278,0.190440421,-1.222919867,-0.484501514,-0.918684265,-0.391391837,-1.371825693,-0.599883637,0.936324491,0.810907884,0.049212994,0.183216569,0.020960633,0.405808945,-0.744338913,-0.357792549,-0.522142508,-0.001196312
1995,Neamt,0.058660159,0.134876559,1.850156109,0.381050973,1.481216234,0.303985482,2.078495445,0.532868473,0.416665878,0.55523073,0.386936029,0.478901276,1.954472474,1.262041067,-0.761293577,-0.634155004,-0.69228368,-1.29225815
1995,Alba,0.613441394,0.433158991,-0.089720594,1.178123636,0.094472968,0.968247166,-0.424420361,1.511142457,-0.767785022,-0.622503618,1.494711671,1.769103896,-1.301532304,-1.202952961,-0.048041176,0.353942797,-0.666235405,-0.791175844
1995,Ialomita,0.440488875,0.881895618,-0.42377875,1.068117312,-0.162232397,1.097705624,-0.585394035,0.94614094,0.028589928,-0.198209704,0.070341338,0.037912339,1.164820899,-0.334847502,,,,
1995,Olt,0.36163483,0.535629443,0.712860262,0.547196923,0.767253084,0.680709931,0.777790207,0.184810248,0.646140669,0.210022549,0.845996352,0.725998598,-0.027278962,-0.532588127,0.399659625,-1.01919656,0.516819063,-0.322688269
1995,Mehedinti,0.874536477,0.526880451,-0.408903374,-0.38510916,0.089197164,-0.331280415,-0.981676258,-0.140621061,-0.253873458,0.473553897,-0.409843011,-0.679172054,0.24026878,1.088538283,-0.417406746,0.835023937,-0.835326092,-0.715570003
1995,Bistrita-Nasaud,0.501295248,0.317188321,-0.403581681,-0.130713768,-0.060887825,0.144060987,-0.914063353,-0.589278999,0.149403445,0.274929461,-0.651279619,-0.322548725,-1.132886266,-0.809191297,0.882823829,0.488168478,0.586246028,-0.264324609
1995,Arges,0.317515144,0.219783792,-0.026675996,0.531262034,-0.040316429,0.319545598,0.127265528,0.721250021,0.571107258,0.590010988,0.667937762,-0.005215512,-0.44253267,-0.326008104,-0.394522179,0.22364658,-0.075602831,0.000612988
1995,Tulcea,0.795553434,0.344334051,0.486278162,0.136368456,0.649894533,0.001964598,0.051894158,0.53251368,0.408067958,0.740018268,1.52836305,1.655735222,-1.154273263,1.573343504,-0.63021748,1.075918492,-0.824519488,-0.95477627
1995,Caras-Severin,0.30253309,0.298655072,-0.07541038,-0.183023007,0.213155078,0.007855409,-0.478119731,-0.441676501,-0.272189514,0.449774655,1.100165992,0.947422389,0.206501041,0.322748048,-0.960870007,0.425549816,0.709040298,-0.564874956
1995,Giurgiu,-0.640314702,-0.432400026,-0.758072386,-0.549064532,-0.699224367,-0.504161229,-0.480820759,-0.166225016,0.806866118,0.638555842,-0.860620254,-0.360290294,2.133110531,1.893013016,2.580435798,0.758086457,1.66555791,0.467793913
1995,Cluj,0.611384727,0.628642925,1.089443492,0.849708169,1.065753348,0.770611418,0.78453124,0.746472337,0.528919839,0.051668888,0.115875938,-0.077392355,-0.033384333,-0.613896624,0.599407041,1.155239719,,
1995,Salaj,0.980176094,0.799123382,1.051581716,0.126290801,1.233325623,0.207463922,0.643593176,-0.200444778,0.624286789,0.533742728,0.838126925,0.047833463,-0.678895262,-1.308445162,-1.016576284,0.401010331,-0.98573478,1.788076111
1995,Covasna,0.245777587,0.372965733,-0.222933761,0.36809844,0.16977853,0.703669141,-0.449193101,-0.23751172,0.278011633,0.284483414,-0.540079083,-0.021748282,1.3357385,-0.838061663,1.947058237,0.670271323,1.759385639,0.943370627
1996,Iasi,0.802886678,0.660122745,0.257881223,-0.932658412,0.410591465,-0.667575185,-0.047458723,-1.327835191,0.737625287,0.835063561,0.773065638,0.0238499,-0.557241638,-0.645715629,-1.810523371,-1.68233773,-1.284132778,-1.954454048
1996,Hunedoara,-0.947696763,-0.23532995,0.407796586,0.831719468,-0.270556787,0.367743684,0.889709635,1.412191409,-3.347625327,-3.237322654,0.92880617,0.885716481,-1.009825903,-1.312974672,-0.352962266,0.172172895,-0.80457138,
1996,Vrancea,0.248031847,-0.498917616,-1.936767081,-1.289452961,-1.705444557,-1.372205768,-2.028335473,-1.001087401,0.819638037,1.069261572,1.373594665,-0.262580217,-0.033428325,2.196880212,0.11008463,0.652703805,0.244620502,0.257962654
1996,Prahova,0.969849519,0.683042695,-0.685587151,-0.057617866,-0.16672542,0.149685939,-1.252140306,-0.509862593,0.333336612,0.054856051,-0.537084538,0.055745164,-0.883975512,-1.236458926,-0.736897935,-0.440257848,-0.154703513,-0.559978488
1996,Mehedinti,-0.839493049,-0.11058186,-1.404000986,-1.090541642,-1.233010499,-0.962251153,-1.120703848,-1.061425145,0.731926804,0.76667767,-2.27449916,-2.681594106,0.865264,1.483015106,-0.583958747,-0.248940613,-0.489180274,
1996,Bihor,0.313865563,0.827797122,-0.7030852,0.660450842,-0.341856861,0.707131937,-0.918769797,0.665331049,-0.047052846,-0.168469915,0.579368805,0.507538097,0.93678013,0.525624858,-0.540364265,1.319558902,,
1996,Arad,0.138343112,-0.059455741,-0.077320221,-0.219352456,-0.006597774,-0.182773537,0.0541911,0.060793258,0.656723797,0.729763096,-1.523356323,-1.391511817,0.742317219,0.67934887,-1.036454845,-0.314397787,-1.165369822,-1.811518998
1996,Covasna,-1.473135288,-1.984420749,0.852706711,-0.285497308,0.851846454,-0.140726659,0.713731492,-0.018772585,0.228006418,0.727071161,-1.054429001,-1.228854455,0.153661252,1.624639683,-0.968046585,-0.585117978,-0.358984072,-0.941879975
1996,Maramures,-0.239626977,-0.237186058,-0.143762432,-0.120185514,-0.502638881,-0.526625068,0.524021931,0.502284663,-0.024204301,-0.170740365,0.072293997,-0.539426582,-0.828353618,-0.951670372,-0.255176497,0.237322498,-0.139192536,0.433865329
1996,Teleorman,0.082194776,-0.250462838,0.106873608,0.960738106,0.071677175,0.614088594,0.101990351,1.468597243,-3.408826205,-3.331350909,0.377681159,0.589057667,-1.551487034,-1.388030376,-0.29400446,0.605622066,-0.600476587,-1.098763124
1996,Neamt,1.019948155,0.67822006,1.111950042,0.740445063,1.238808097,0.530738156,0.397198516,1.103231556,-0.24189886,0.504386802,0.755110797,0.499471916,-0.404291806,1.270640884,,,,
1996,Salaj,0.288638041,0.671466081,-0.868385176,0.228994859,-0.966610426,0.123132177,-0.67995603,0.157924551,0.669900709,0.24028755,0.463293131,1.129125292,-0.610372981,-0.924527587,0.140314592,1.234220432,-0.929332861,-0.77573807
1996,Timis,0.195625863,-0.102656553,-1.512902532,-1.447406016,-1.165267682,-1.10034888,-1.670043699,-1.775418757,0.648066907,0.595337205,-0.268777336,0.301619068,-0.398568204,0.171818,0.369511309,1.594213344,0.751167506,
1996,Cluj,1.302465744,1.062582606,1.525537923,1.786582945,1.543790289,1.670102304,1.061192346,1.514364849,0.345041192,-0.114254456,1.182034614,1.546685177,-0.898256749,-0.669457231,-0.44524947,-0.288297606,-0.634424531,
1996,Buzau,0.159657851,0.370993736,-1.136006399,-0.815459019,-0.825046136,-0.551583238,-1.202652261,-1.02107473,0.786407367,0.785446688,0.997250361,1.362000726,0.525362243,0.667700092,-0.175953569,0.896391759,0.064382274,0.085788768
1996,Mures,0.823431626,0.49864589,1.10049257,0.722683507,1.017732447,0.411658138,0.974678526,1.394435926,0.183565363,0.48823067,1.326757519,1.520562002,-1.208206706,1.005208352,0.773476735,0.057945782,0.063032395,
1996,Braila,-1.899685166,-1.660640769,-0.470660082,-1.874326,-1.33465502,-2.230901982,0.865484849,-1.162030146,-3.17696969,-3.17474284,-1.447331373,-0.917072871,-0.512983724,-1.321426088,-0.016125784,-1.734843348,-1.138308595,-0.73026776
1996,Botosani,0.203500535,0.07182775,1.354425835,1.403019565,1.369685623,1.276433433,0.983150449,1.245329337,-0.019966234,-0.372323259,0.338349308,0.604880752,0.736458256,-0.301128322,0.918336255,0.09395511,0.370651902,-0.166090045
1996,Bistrita-Nasaud,0.366466982,0.024946361,0.146866927,-0.487077965,0.439281708,-0.161798085,-0.42166694,-0.769732534,0.329765225,0.638174331,-0.702055076,-0.211707756,-0.061561369,0.761223114,1.440655343,1.289744264,2.009495688,0.708106055
1996,Gorj,0.325832406,0.334339209,0.02653644,0.176784494,0.185015729,0.238454474,-0.011330637,0.184458263,0.217906537,0.21558232,-0.536698645,0.222004994,-1.019573797,-0.035932442,0.844673495,-0.134680415,0.974105704,1.430358195
1996,Suceava,1.063437626,0.536899761,0.99438473,0.706915512,1.21718171,0.523546389,0.186627069,1.065945681,-0.298375654,0.542996366,0.828304361,0.427858729,-0.600697674,1.208385076,-0.312878363,0.256123121,-0.284445363,0.207095164
1996,Satu Mare,-0.173995842,0.102134092,0.533404515,0.5352581,0.149372318,0.369269876,1.152960509,1.021714878,0.738271892,0.665708446,-0.006385767,-0.035439346,1.933042217,0.374001174,0.233364077,1.312668496,0.946791243,-0.509923296
1996,Bacau,1.324918315,0.975483663,0.769224568,0.55481239,1.037889999,0.790661675,0.051786701,-0.387250268,0.254786612,-0.572395229,0.670074933,1.139054379,-1.28539392,-1.556183485,-0.512520505,0.214383135,,
1996,Caras-Severin,-3.298791584,-3.347687292,-0.09794337,0.063457046,0.23321735,0.312400897,-0.327303391,-0.242257611,-0.361073203,0.006734481,1.051003965,0.270273144,0.99171655,0.469109222,-1.360437636,-1.657370348,-0.99951675,-1.080780971
1996,Arges,0.615639922,0.536772205,0.808688413,0.717545516,0.815412939,0.602949626,0.637119238,0.79736587,0.514779707,0.209137169,0.6218304,0.5275721,-0.138421279,-0.427415541,0.568929958,1.515010256,,
1996,Giurgiu,-0.267585994,-0.526616363,-0.083637625,-0.676814103,0.035649161,-0.434957099,-0.079601134,-0.828368198,0.389071319,0.679616193,-1.148005195,-0.958036488,1.127962108,1.103175451,-1.039534728,0.611168223,-0.70055549,
1996,Alba,0.336975464,0.626133312,-0.712430534,-0.432224889,-0.892967162,-0.435454765,-0.383256178,-0.42246416,0.297856278,0.345840924,-0.149484153,0.878823353,1.249392282,-0.36916362,-1.627966285,-1.577880478,-1.13523555,-1.403202622
1996,Harghita,1.04094624,1.37910354,2.531812694,1.462783283,1.947685909,1.164081681,2.523569188,1.587712952,0.221464198,0.246854701,-0.577882625,-0.523860267,0.04214819,0.122247213,,,,
1996,Ialomita,0.675746941,0.280569735,0.167364934,0.457734449,0.28434786,0.417250912,-0.5112944,0.176935382,0.137513331,0.253938268,-1.149739566,-1.333149677,-0.93751654,-0.354030469,-0.49591842,-1.089084089,-0.740700513,-0.433774196
1996,Vaslui,-0.55601488,0.093726489,-0.24331865,0.342902495,-0.65865229,-0.028189212,0.167714246,0.494565947,0.695131244,0.676189741,-0.28937168,-1.188795598,1.334490274,0.773011682,,,,
1996,Calarasi,0.290567352,-0.165498631,1.404897039,0.452301511,1.398508523,0.367012008,1.097863083,0.677396742,0.10466083,0.426985056,-0.094585813,0.203823839,-1.113563991,0.29432485,0.811508956,-0.524260145,-0.083697635,
1996,Galati,-0.011175677,-0.132364889,-2.344828756,-1.754735916,-1.823148814,-1.448845683,-2.597374475,-2.246021523,0.441768843,0.690684351,-2.142600617,-1.407243711,-0.10690508,0.10767239,-0.167226458,1.412925965,0.176139882,
1996,Ilfov,0.450404515,-0.140528513,-1.70206495,-1.415142784,-1.510691826,-1.212671608,-2.025093613,-1.460979886,0.65044236,0.986999567,0.820056409,1.012510635,0.575507493,2.036996074,0.583863383,1.021974056,0.680665369,-0.232680422
1996,Dambovita,0.497586004,0.279600444,1.276121023,0.381136635,1.073362084,0.411247092,1.423270595,0.325049295,0.490309099,-0.050115791,-0.942423825,-0.612996355,-0.291277787,-0.258267319,-1.276177329,-0.764866398,-1.210096551,0.799139285
1996,Brasov,0.257976301,0.413693823,0.495339665,0.300291683,0.534053022,0.441439892,0.648195364,0.029119064,0.672753465,0.285286024,0.334137424,0.332772629,0.059434378,-0.287643254,2.538548196,2.734295872,2.338458333,1.175059693
1996,Tulcea,-0.340084118,0.445192369,0.276117545,0.204294127,0.26072205,0.365644903,0.557188049,-0.098361103,0.858661802,0.632211475,1.025375865,0.703863605,0.793489244,0.296664751,1.657752478,-1.139288222,1.402147176,0.05597257
1996,Dolj,-0.310150614,0.160539608,-1.126534012,-0.585815593,-1.109030488,-0.506199322,-0.948658281,-0.749124952,0.799808914,0.777331258,1.327966305,-0.012434693,0.306795777,0.694303108,0.269066221,0.209442207,-0.247454759,-0.167844234
1996,Valcea,0.207839552,0.243181802,-0.222701779,0.235223839,-0.031426645,0.45010642,-0.461345265,-0.133557399,0.321315671,0.23316168,-0.284845865,-0.937203518,0.514539815,-0.741217701,-0.608129232,-0.645670449,-0.819233751,
1996,Sibiu,0.172910082,0.083760074,0.797447094,0.200896444,0.279050003,-0.147097628,1.408094198,0.783396177,-1.749049465,-1.625665839,0.566195501,0.418240803,-0.964368983,-0.336958858,2.243460208,-0.379428681,1.582818255,0.708612379
1996,Constanta,-2.511891914,-2.020552976,-1.851073895,-3.242717287,-2.80403629,-3.697487455,-0.133616767,-2.406425854,-4.216481287,-4.171526414,-2.942075662,-2.659914184,-1.366724061,-2.070214019,-0.654050273,-0.212061309,0.359541292,-0.16995122
1996,Olt,-0.087197687,-0.134033427,0.704142851,-0.138337914,0.634780303,0.012013344,0.882454123,-0.069955538,0.077111947,0.531125474,0.524280757,0.661952475,2.661695241,1.267746852,0.224207506,-2.122846131,0.395324731,-1.018779821
1997,Teleorman,-0.385401214,0.214452284,-0.68782704,-0.40695726,-1.033659038,-0.415631437,-0.061361962,-0.427125629,0.103536303,-0.209452441,0.308615961,0.507784377,0.17530469,-1.091319922,-0.608861309,-0.855834098,-0.442849836,-0.20106838
1997,Gorj,0.469308723,0.551752203,1.015726653,0.970443632,1.043827392,1.105265699,0.920064442,0.639424513,0.337002244,-0.139457767,-0.300312264,0.189806762,0.63803828,-0.637067583,0.665482962,-0.053922149,0.181305015,-0.567534756
1997,Bistrita-Nasaud,0.058350457,0.168797869,-0.268224774,0.197488934,-0.026446604,0.452386696,-0.598284795,-0.278485407,0.340944594,0.269227291,-0.232199297,-0.963209503,0.640107365,-0.764936249,-0.45801967,-0.361823636,-0.845287739,
1997,Ialomita,0.290099263,0.650932481,0.146260511,0.586454013,0.155757902,0.551308797,0.080056339,0.419574388,0.44047848,0.098966682,-0.220836617,-0.602924874,-0.357584872,-0.363663454,-1.218033512,0.076177196,-1.525436245,-2.10183722
1997,Vrancea,0.977442321,0.445600884,-1.043630467,-0.498083432,-0.761588669,-0.384785436,-1.350991389,-0.741370774,0.398424948,0.528549845,0.933586955,0.853871612,-1.799376761,-0.007212698,0.809994157,0.2331539,0.527564699,0.472434623
1997,Satu Mare,0.067255269,0.063112801,1.24826373,0.556703396,1.057471372,0.500685835,1.432683762,0.752471782,0.278263159,0.469759358,-0.552218297,-0.197908297,2.108376603,0.337091724,-1.118718402,-0.76215843,-0.929332861,
1997,Neamt,-0.674132825,0.119111584,-0.018883194,0.077099216,-0.353102241,-0.075122728,0.532204703,0.329881815,0.632428322,0.554072256,-0.656149033,-0.765940331,0.748258987,0.537882689,0.077152599,-0.045331774,-0.498265635,0.042837403
1997,Arges,1.153061226,0.888758519,1.308018628,1.620392119,1.295444281,1.463651322,1.056038404,1.521099346,0.519874409,0.179279917,1.018902425,1.463974214,-1.018415698,-0.820653351,1.640967411,0.434792996,1.614310275,
1997,Galati,0.462836558,-0.113634009,-0.584831981,-1.040160541,-0.160058625,-0.825924976,-1.012929128,-0.974391988,0.507708474,0.73892561,-1.001066211,-0.419084342,-0.496771896,1.408972135,0.878389608,0.634009089,-0.389411399,-0.34034533
1997,Caras-Severin,0.82722109,0.69555705,0.020061415,-0.870822263,0.455056256,-0.471164272,-0.69815793,-1.786637613,0.582084354,0.428382559,-0.642297701,-1.202346767,-0.324587704,-1.01034333,1.778579251,-0.707648223,-0.296185156,-1.066526083
1997,Vaslui,0.567536354,0.172184135,-0.401638675,0.121240704,-0.300843854,-0.058276563,-0.654360685,0.403011956,0.333168722,0.630680073,0.926712329,-0.265527938,1.03807436,0.171437542,-0.176845353,1.024011308,0.460991436,0.222815145
1997,Olt,0.782781527,0.714779953,0.297211479,0.379601808,0.833371322,0.516266933,-0.399831416,0.307047111,-0.694785428,0.000675923,0.410045578,0.180079366,0.115570414,0.217443591,,,,
1997,Ilfov,0.167298517,0.110597113,-1.354635666,-0.725051722,-0.725740345,-0.410887123,-1.871331907,-1.126048046,0.243407172,0.385862359,0.680271386,1.16081056,-0.768912409,0.459631859,0.677990543,0.962015467,1.541316866,0.259364354
1997,Salaj,0.790731376,0.376432114,0.950717343,0.64117831,0.939673283,0.362878901,0.666951932,1.188356161,0.308152631,0.604902202,1.41298779,1.688682928,-1.185751173,1.027508527,-1.516643089,-1.016168534,-0.716121485,
1997,Sibiu,-4.508927611,-4.788187187,0.715933931,0.616200927,0.473429621,0.353648499,1.160450682,1.10688962,-2.814526906,-2.815055548,1.017027117,0.495858254,-1.068922301,-1.189348051,-0.111002711,-0.746190187,-0.555241548,0.104520721
1997,Prahova,0.602810163,0.252938705,-0.05171803,-0.401720723,0.252453283,-0.116686225,-0.449821984,-0.622308711,0.58216312,0.60464306,-0.280969045,0.076450815,-0.970027213,0.587952436,1.845174951,2.289644351,1.300054068,0.785903194
1997,Alba,0.366702203,0.654883904,0.164373038,0.9562565,-0.109391791,0.623893305,0.491452245,1.3739754,0.482724215,0.415785409,0.173108203,0.448959308,-0.616091957,-0.23793234,-0.419911538,-0.644437543,-0.74554579,
1997,Buzau,0.262737957,0.646480835,-0.275156825,0.82053537,0.253864759,1.14487823,-0.693185559,-0.041801347,0.215618962,0.266333377,0.943229338,1.146004125,1.802941396,-1.186024823,0.646310798,-0.390423038,0.423272384,0.292212762
1997,Timis,-0.311356087,-0.293882685,-1.143918497,-0.653084843,-0.904743933,-0.516972283,-1.083867416,-0.39172052,0.849222475,0.741161704,-0.164640859,0.35400633,1.156270184,1.414516383,0.355644969,-0.13524007,1.043197975,-1.142216293
1997,Arad,0.261373888,-0.278428341,-0.756228472,-0.873225274,-0.656560179,-0.838985203,-0.783948905,-0.581186905,0.580677419,0.767474575,-0.765968123,-0.330103767,1.147242434,2.246552884,-0.278655356,-0.139016813,-0.249369551,-0.597620453
1997,Suceava,-0.721702361,0.12665493,-0.026904831,0.06354612,-0.34300258,-0.073504548,0.534602725,0.324340889,0.634704875,0.53932742,-0.814091962,-0.695104495,0.499741943,0.345704567,,,,
1997,Dambovita,1.351031947,1.07939448,1.34306509,0.973876418,1.369175626,1.122224554,0.819692763,0.221907719,0.174755772,-0.812569078,-0.405635213,0.394522338,-1.15318411,-1.884268056,0.411410509,0.758584054,,
1997,Tulcea,-0.249426415,-0.084313975,0.612121337,-0.098676769,0.619734181,-0.00753962,0.673755404,-0.034590225,0.212901862,0.345377196,0.838074362,1.477343552,1.748407277,0.253008562,1.951422376,-1.794216905,-0.271459476,0.253532243
1997,Constanta,-5.745710773,-5.983505757,-1.880390934,-3.621330317,-2.848888775,-3.979767862,-0.273335578,-2.74279291,-4.950617598,-4.896281122,-2.920297355,-3.081935376,-1.992652097,-1.519927976,0.187709388,-0.549219773,-0.656372055,0.257503093
1997,Cluj,0.797140312,0.609497724,1.384801907,0.945851781,1.313898548,0.806180282,1.226363269,1.051668491,-0.054454179,0.15684485,1.3782618,1.135584351,0.065521747,0.001267998,-0.036169891,-1.871805344,-0.617494111,-1.369025277
1997,Iasi,0.252573492,0.259462166,-1.714765998,-0.855749278,-1.631019946,-0.849599311,-1.661414172,-0.968637107,0.745786712,0.652330847,-0.072762582,0.6156673,-0.394704227,0.020496121,1.179438475,1.825809852,0.418884991,1.095633223
1997,Covasna,0.366270455,0.638170365,1.113639907,0.262162918,0.85559827,0.087203827,0.834675763,0.343697222,0.149452638,0.465663926,-1.383082304,-0.970528825,0.078453749,0.98451134,,,,
1997,Maramures,0.020230307,0.140666332,0.671927175,0.142550368,0.181524244,-0.201917705,1.213255717,0.59487948,-0.105682401,-0.530864324,-0.155142323,-0.207391867,-0.627896691,-1.358554934,0.646036227,1.479809237,,1.788076111
1997,Hunedoara,-0.108670831,-0.431491205,1.035000086,0.081465044,0.761220103,-0.310927544,1.381810626,0.561699963,-0.141772555,-0.201104497,0.736395643,0.443746386,-2.020341398,-0.559429673,-0.367238088,-0.102567101,-0.656828668,1.860451264
1997,Bihor,0.601925678,0.408445701,-0.177343052,0.331268797,0.046463135,0.315592211,-0.751635598,-0.013361808,0.328675065,0.45175236,0.082959097,0.111483714,-0.682680419,-0.399659436,-1.399395089,-1.774379821,-1.46273352,-0.935731107
1997,Bacau,0.365760689,0.57764509,-0.152152277,-0.134081457,-0.008530866,0.019041369,-0.182600894,-0.230359243,0.681306754,0.628016232,0.943595195,1.4542995,0.376299212,0.304526623,-0.400166447,0.639903458,-0.277473591,-0.942120411
1997,Calarasi,-0.013791165,0.19766629,0.809051846,0.198553516,0.535310617,0.26281119,1.086509938,0.129414339,0.560640535,0.489320629,0.111585242,-0.096440268,0.800073296,0.854363365,2.626117707,-0.072135052,0.905215642,-0.599903301
1997,Mures,-0.314737033,0.611288619,0.842369374,0.721432997,0.656738666,0.749545317,1.278384762,0.594057658,0.691618576,0.418368181,0.767478803,0.545841425,0.489104618,-0.108512878,2.286206268,2.02148006,2.995092814,1.058176316
1997,Botosani,-1.036588235,0.028522951,0.948267541,1.795449643,0.684214602,1.674228995,0.855735834,1.662910786,-2.523722296,-2.453398954,0.079712375,0.190066491,0.050387451,-1.041588545,-0.349941609,0.260997005,-0.431628498,-0.843206864
1997,Braila,-1.482712841,-1.349356286,-0.725486374,-1.543701241,-1.125010332,-1.844600737,0.059485027,-1.005087183,-4.744298764,-4.569203876,-0.275030441,-0.878460563,-2.157680361,-1.814009182,0.073151709,-0.191305069,-0.290073821,-0.022523463
1997,Giurgiu,0.775935389,0.403341167,-1.220450068,0.097950893,-0.78571728,0.317913027,-1.842046987,-0.430109065,-0.050737168,0.04045927,-1.212031675,-0.678889043,-0.764911135,-0.643497908,0.766289601,0.721205341,-0.373715022,-0.203165059
1997,Mehedinti,0.348670227,-0.424570265,-1.909075458,-1.324075207,-1.465304829,-1.242904625,-2.06465786,-1.203636203,0.536879694,0.819755937,-1.251923009,-2.415717231,0.99354462,1.394885518,-0.106584525,-0.056976495,-0.996740479,-0.623933283
1997,Dolj,0.409550336,0.083180952,-1.001726906,-0.975010589,-0.766269521,-0.781660137,-1.22843028,-1.140984337,0.699771201,0.781183949,0.722870385,1.017790496,-0.910716779,0.477949973,0.401091701,1.889748072,0.184506373,0.253161042
1997,Brasov,-0.094017582,-0.13860945,0.597066772,-0.328895054,0.559568904,-0.137745509,0.817757341,-0.253625092,0.137356724,0.602666431,0.127280028,0.44636008,2.577438627,1.352538975,-1.46265242,-0.560943038,-1.08517214,-1.331918029
1997,Valcea,0.436152765,0.624983349,-1.432949925,0.117639223,-1.191847146,0.145813945,-1.40482054,-0.001148305,0.490235104,0.321229112,-0.566587633,-0.602790073,0.702263693,0.032899978,-0.887802055,0.097546304,,
1997,Harghita,-0.066275718,0.196881409,0.041461673,0.095484141,-0.039572746,0.079364618,0.153922941,0.163274959,0.439815064,0.46028733,-0.190020728,-1.364281069,0.373292298,0.303456086,-0.808118486,-0.890926234,-0.405944772,-0.601860159
1998,Dolj,-0.071401361,-0.127759955,-0.651712751,0.083976364,-0.46887956,0.011327693,-0.679589142,0.493469289,0.842996455,0.907428127,0.893912213,1.172936529,0.692441707,1.424513998,-0.704202377,-1.26131577,0.883101165,0.702149804
1998,Iasi,0.710515746,0.250133283,0.211566889,-0.215261302,0.271258453,-0.353226432,-0.032200786,0.228393726,0.486735072,0.799891924,1.472110655,1.462085542,-0.776288417,1.600392626,-1.545201477,-0.434318277,-0.731733797,-0.207760975
1998,Vaslui,1.123672968,1.029597352,0.42478211,1.444748847,0.622713292,1.297638999,-0.222414853,1.169850286,0.283817252,-0.280090179,0.536268865,0.921119694,-0.218166354,-1.645473176,0.977320095,-0.162655514,0.926682708,0.674841006
1998,Teleorman,0.05239021,0.352585173,0.487692845,0.504374753,-0.034018371,0.022547861,1.225705219,1.236020098,0.341090989,0.103905367,0.144524133,0.058543861,-0.679000455,-0.131177675,-0.367273968,-0.101311613,-0.466374798,
1998,Mures,-0.226806244,0.037403341,1.215173808,0.495398397,1.012020235,0.425745487,1.44895052,0.715755349,-0.170643141,-0.185476862,0.638259086,1.193460254,1.343853575,-0.304297122,-0.598136308,-0.279208617,-0.434548066,-1.870330481
1998,Harghita,0.124667044,-0.068598733,1.438799228,0.15241359,1.161688138,0.082125549,1.647581461,0.366072262,0.270348447,0.350335632,-0.067394319,-0.298516763,1.238818437,0.969086325,0.711264666,1.858953188,,-0.18538612
